episode_id,suite,attempt_id,mode,iteration,success,actions,velocity_evaluations,wall_seconds,decisions,accepted_decisions_executed,accepted_decision_actions,changed_image_actions,fallback_actions,provider
libero_goal_ood:seed19:task6:state0,libero_goal_ood,astra_occlusion_3,astra_occlusion,3,False,300,600,209.1712483719457,12,12,300,175,0,"{""accepted_proposals"": 12, ""actual_models"": {""azure/openai/gpt-6-astra"": 12}, ""client_attempts"": 12, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 12}, ""latency_seconds"": 146.80412721424364, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 12, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 324060}, ""output_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 3190}, ""reasoning_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 355}, ""total_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 327250}}, ""usage_available_calls"": 12, ""usage_unavailable_calls"": 0}"
libero_goal_ood:seed19:task6:state0,libero_goal_ood,astra_demo_blend_2,astra_demo_blend,2,False,300,600,247.94661819795147,12,12,300,75,0,"{""accepted_proposals"": 12, ""actual_models"": {""azure/openai/gpt-6-astra"": 12}, ""client_attempts"": 12, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 12}, ""latency_seconds"": 166.62209746334702, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 12, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 279138}, ""output_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 3692}, ""reasoning_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 721}, ""total_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 282830}}, ""usage_available_calls"": 12, ""usage_unavailable_calls"": 0}"
libero_goal_ood:seed19:task6:state0,libero_goal_ood,astra_demo_blend_3,astra_demo_blend,3,False,300,600,213.26269014901482,12,12,300,150,0,"{""accepted_proposals"": 12, ""actual_models"": {""azure/openai/gpt-6-astra"": 12}, ""client_attempts"": 12, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 12}, ""latency_seconds"": 138.82743319496512, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 12, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 326950}, ""output_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 3683}, ""reasoning_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 312}, ""total_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 330633}}, ""usage_available_calls"": 12, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,recovered_noise_1,recovered_noise,1,False,300,600,47.98335036999197,0,0,0,0,0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,known_noise_1,known_noise,1,False,300,600,25.012499303004006,0,0,0,0,0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,policy_fresh_1,policy_fresh,1,False,300,600,25.120996382989688,0,0,0,0,0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,random_noise_2,random_noise,2,False,300,600,25.038918411999475,0,0,0,0,0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,random_noise_3,random_noise,3,False,300,600,24.904105213005096,0,0,0,0,0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,random_occlusion_2,random_occlusion,2,False,300,600,24.950879580996116,12,12,300,300,0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,random_occlusion_3,random_occlusion,3,False,300,600,24.868701027007774,12,12,300,300,0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,random_demo_blend_2,random_demo_blend,2,False,300,600,24.998839463005424,12,12,300,275,0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,random_demo_blend_3,random_demo_blend,3,False,300,600,24.93732493800053,12,12,300,300,0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,astra_occlusion_2,astra_occlusion,2,True,98,200,52.57091864501126,4,4,98,98,0,"{""accepted_proposals"": 4, ""actual_models"": {""azure/openai/gpt-6-astra"": 4}, ""client_attempts"": 4, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 4}, ""latency_seconds"": 35.19211793901923, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 4, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 4, ""complete"": true, ""missing_calls"": 0, ""sum"": 86322}, ""output_tokens"": {""available_calls"": 4, ""complete"": true, ""missing_calls"": 0, ""sum"": 903}, ""reasoning_tokens"": {""available_calls"": 4, ""complete"": true, ""missing_calls"": 0, ""sum"": 77}, ""total_tokens"": {""available_calls"": 4, ""complete"": true, ""missing_calls"": 0, ""sum"": 87225}}, ""usage_available_calls"": 4, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,astra_demo_blend_2,astra_demo_blend,2,False,300,600,198.47112887899857,12,12,300,175,0,"{""accepted_proposals"": 12, ""actual_models"": {""azure/openai/gpt-6-astra"": 12}, ""client_attempts"": 12, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 12}, ""latency_seconds"": 143.36739334400045, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 12, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 281667}, ""output_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 4315}, ""reasoning_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 1119}, ""total_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 285982}}, ""usage_available_calls"": 12, ""usage_unavailable_calls"": 0}"
libero_spatial_ood:seed19:task2:state0,libero_spatial_ood,astra_demo_blend_3,astra_demo_blend,3,False,300,600,200.8865527750022,12,12,300,175,0,"{""accepted_proposals"": 12, ""actual_models"": {""azure/openai/gpt-6-astra"": 12}, ""client_attempts"": 12, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 12}, ""latency_seconds"": 143.38998409600754, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 12, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 332492}, ""output_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 4403}, ""reasoning_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 852}, ""total_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 336895}}, ""usage_available_calls"": 12, ""usage_unavailable_calls"": 0}"
